QKEY,COVIDMISINFO_W63.5,COVIDCREATE_W63.5,F_PARTYSUM_FINAL,F_IDEO,F_AGECAT,F_EDUCCAT,WEIGHT_W63.5,VOTEGEN_POST_W78,covid_misinfo_belief,trump_vote
201801060960.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.5895379020250633,"Joe Biden, the Democrat",0.0,0.0
201801061021.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,College graduate+,1.5073684767231936,"Donald Trump, the Republican",1.0,1.0
201801061056.0,Not much,Not sure,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2137252059038369,"Joe Biden, the Democrat",,0.0
201801061072.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.2601583936831742,"Joe Biden, the Democrat",0.0,0.0
201801061090.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,1.717886348843294,"Joe Biden, the Democrat",0.0,0.0
201801061110.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,1.443943758989095,"Joe Biden, the Democrat",0.0,0.0
201801061134.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4720559893154756,"Joe Biden, the Democrat",0.0,0.0
201801061142.0,Not much,Not sure,Rep/Lean Rep,Conservative,18-29,College graduate+,3.025728154043677,"Donald Trump, the Republican",,1.0
201801061168.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,2.6670199031709263,"Howie Hawkins, the Green Party candidate",0.0,
201801061302.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.7845618540474768,"Donald Trump, the Republican",1.0,1.0
201801061322.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.5895379020250633,"Joe Biden, the Democrat",0.0,0.0
201801061331.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,Some College,1.7463160541368912,"Donald Trump, the Republican",0.0,1.0
201801061344.0,Some,Came about naturally,Dem/Lean Dem,Liberal,18-29,Some College,2.7412869699605915,"Joe Biden, the Democrat",0.0,0.0
201801061360.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,1.7463160541368912,"Donald Trump, the Republican",0.0,1.0
201801061463.0,Not much,Not sure,Dem/Lean Dem,Very liberal,65+,Some College,0.7280594116332648,"Joe Biden, the Democrat",,0.0
201801061516.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Very liberal,30-49,College graduate+,1.5679197030844492,,1.0,
201801061558.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4094636195140061,"Joe Biden, the Democrat",0.0,0.0
201801061613.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4094636195140061,"Joe Biden, the Democrat",0.0,0.0
201801061623.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,1.5663991565020494,"Donald Trump, the Republican",0.0,1.0
201801061633.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,1.2455794620972278,"Joe Biden, the Democrat",0.0,0.0
201801061713.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Very conservative,50-64,Some College,2.0625358364994715,,,
201801061714.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,18-29,H.S. graduate or less,5.039480040246173,"Joe Biden, the Democrat",1.0,0.0
201801061814.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,0.8576465308997767,"Donald Trump, the Republican",1.0,1.0
201801061822.0,A lot,Not sure,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,2.953289635055832,"Donald Trump, the Republican",,1.0
201801061838.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,Some College,1.1990814456641152,"Donald Trump, the Republican",0.0,1.0
201801061880.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,College graduate+,0.4427783426766516,"Joe Biden, the Democrat",0.0,0.0
201801061904.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.7265657571381617,"Joe Biden, the Democrat",0.0,0.0
201801061958.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,Some College,1.1539904688397071,"Donald Trump, the Republican",0.0,1.0
201801061985.0,Some,Came about naturally,Rep/Lean Rep,Conservative,30-49,Some College,2.112478131887691,"Donald Trump, the Republican",0.0,1.0
201801061991.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.884522665575274,"Donald Trump, the Republican",1.0,1.0
201801062015.0,None at all,Came about naturally,Rep/Lean Rep,Liberal,50-64,College graduate+,0.7548912523228709,"Donald Trump, the Republican",0.0,1.0
201801062051.0,Not much,Came about naturally,Rep/Lean Rep,Very conservative,65+,College graduate+,0.4984096403182312,"Donald Trump, the Republican",0.0,1.0
201801062118.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,50-64,Some College,0.6933105294642256,"Joe Biden, the Democrat",1.0,0.0
201801062154.0,A lot,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.8287624205320122,"Joe Biden, the Democrat",0.0,0.0
201801062179.0,A lot,Came about naturally,Rep/Lean Rep,Liberal,18-29,Some College,7.487621221765812,,0.0,
201801062253.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,Some College,0.7223449849830279,"Donald Trump, the Republican",1.0,1.0
201801062280.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,2.593102135089848,"Donald Trump, the Republican",0.0,1.0
201801062297.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,3.8392122753081015,"Donald Trump, the Republican",0.0,1.0
201801062327.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,18-29,Some College,5.731940707713197,"Joe Biden, the Democrat",0.0,0.0
201801062405.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.5697442350927874,"Donald Trump, the Republican",1.0,1.0
201801062420.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,1.831003149386308,"Joe Biden, the Democrat",0.0,0.0
201801062465.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,3.242614983587707,Refused,,
201801062476.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,1.261589996699417,,0.0,
201801062486.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2601583936831742,"Joe Biden, the Democrat",0.0,0.0
201801062493.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.5756836274746054,"Donald Trump, the Republican",0.0,1.0
201801062510.0,A lot,Not sure,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.5505080163677292,,,
201801062517.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.6019191715444582,,,
201801062543.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,1.443943758989095,"Joe Biden, the Democrat",0.0,0.0
201801062558.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,50-64,Some College,0.3018674985437312,"Joe Biden, the Democrat",0.0,0.0
201801062562.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2601583936831742,"Joe Biden, the Democrat",0.0,0.0
201801062571.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,0.320509933009136,"Joe Biden, the Democrat",0.0,0.0
201801062583.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.5895379020250633,"Joe Biden, the Democrat",0.0,0.0
201801062676.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.4280546019381889,"Donald Trump, the Republican",1.0,1.0
201801062729.0,Some,Not sure,Dem/Lean Dem,Moderate,50-64,Some College,0.5243895491899507,,,
201801062813.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,1.1720302000931735,"Donald Trump, the Republican",1.0,1.0
201801062847.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.20313757190989,"Joe Biden, the Democrat",0.0,0.0
201801062870.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Conservative,30-49,Some College,0.7152250823497593,,1.0,
201801062889.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.3424930652501715,"Joe Biden, the Democrat",0.0,0.0
201801062894.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
201801062899.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,18-29,College graduate+,1.2452802881656038,"Joe Biden, the Democrat",0.0,0.0
201801062921.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.6764628907550827,"Donald Trump, the Republican",0.0,1.0
201801062924.0,Some,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.2751798570797386,"Joe Biden, the Democrat",0.0,0.0
201801062946.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,18-29,College graduate+,0.3801874867616248,"Joe Biden, the Democrat",1.0,0.0
201801062978.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,H.S. graduate or less,2.7346463933089367,"Joe Biden, the Democrat",0.0,0.0
201801062998.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2763450083576254,"Donald Trump, the Republican",1.0,1.0
201801063000.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4437795191597112,"Joe Biden, the Democrat",0.0,0.0
201801063009.0,Some,Refused,Rep/Lean Rep,Conservative,50-64,Some College,0.3613555868673831,"Donald Trump, the Republican",,1.0
201801063036.0,Not much,Not sure,Rep/Lean Rep,Conservative,30-49,Some College,2.7377549251255617,"Donald Trump, the Republican",,1.0
201801063038.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,1.305512644292203,"Donald Trump, the Republican",0.0,1.0
201801063104.0,Some,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.5124097766360993,"Joe Biden, the Democrat",0.0,0.0
201801063110.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,4.330188353497073,,1.0,
201801063118.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.438574982049602,"Donald Trump, the Republican",1.0,1.0
201801063203.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.9031943461567729,"Donald Trump, the Republican",0.0,1.0
201801063225.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.793993330820966,"Joe Biden, the Democrat",0.0,0.0
201801063274.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.9243769995234395,"Joe Biden, the Democrat",0.0,0.0
201801063283.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2173987388623741,"Donald Trump, the Republican",,1.0
201801063305.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,1.411122995171278,"Joe Biden, the Democrat",,0.0
201801063469.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.9031943461567729,"Donald Trump, the Republican",0.0,1.0
201801063491.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.5703063293653231,"Donald Trump, the Republican",0.0,1.0
201801063504.0,Not much,Not sure,Dem/Lean Dem,Moderate,18-29,Some College,5.076614403418413,,,
201801063523.0,Some,Came about naturally,Rep/Lean Rep,Conservative,18-29,Some College,4.072425954514477,,0.0,
201801063677.0,Some,Not sure,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.4932232049104326,"Donald Trump, the Republican",,1.0
201801063689.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4373074525236187,"Joe Biden, the Democrat",0.0,0.0
201801063759.0,Some,Came about naturally,DK/Refused/No lean,Refused,50-64,Refused,0.3236626539046885,,0.0,
201801063894.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,50-64,Some College,0.8418635952670893,"Donald Trump, the Republican",1.0,1.0
201801064060.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.9107029332599886,"Joe Biden, the Democrat",0.0,0.0
201801064106.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.5052504561221298,"Joe Biden, the Democrat",0.0,0.0
201801064116.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4332216541457245,"Donald Trump, the Republican",1.0,1.0
201801064151.0,Some,Not sure,Rep/Lean Rep,Moderate,50-64,Some College,0.3080661646896548,"Donald Trump, the Republican",,1.0
201801064193.0,A lot,Not sure,Rep/Lean Rep,Conservative,18-29,H.S. graduate or less,7.487621221765812,"Joe Biden, the Democrat",,0.0
201801064208.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.8967863699262618,"Joe Biden, the Democrat",0.0,0.0
201801064352.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,50-64,Some College,0.3212618881654867,"Joe Biden, the Democrat",0.0,0.0
201801064540.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
201801064631.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2763450083576254,"Donald Trump, the Republican",0.0,1.0
201801064718.0,Not much,Not sure,Dem/Lean Dem,Conservative,50-64,H.S. graduate or less,3.71938150448936,"Joe Biden, the Democrat",,0.0
201801064751.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.4186566779692976,"Donald Trump, the Republican",0.0,1.0
201801064877.0,Not much,Not sure,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.4932232049104326,"Donald Trump, the Republican",,1.0
201801064899.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,Some College,0.5466726303848976,"Donald Trump, the Republican",1.0,1.0
201801064913.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,50-64,College graduate+,0.3845194120995435,"Joe Biden, the Democrat",1.0,0.0
201801064923.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.4280546019381889,"Donald Trump, the Republican",,1.0
201801064970.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.1665877413555718,"Joe Biden, the Democrat",0.0,0.0
201801065093.0,A lot,Not sure,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2260969705639315,"Donald Trump, the Republican",,1.0
201801065102.0,Not much,Not sure,Dem/Lean Dem,Conservative,50-64,College graduate+,0.3798125242241249,,,
201801065123.0,Some,Came about naturally,Rep/Lean Rep,Conservative,18-29,Some College,1.3193505827450236,"Donald Trump, the Republican",0.0,1.0
201801065223.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.356242397942937,"Donald Trump, the Republican",0.0,1.0
201801065288.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,Some College,0.7401205959375058,"Donald Trump, the Republican",1.0,1.0
201801065451.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,30-49,Some College,1.183831581332689,"Donald Trump, the Republican",0.0,1.0
201801065487.0,A lot,Not sure,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,0.6333914222170248,"Donald Trump, the Republican",,1.0
201801065510.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Liberal,30-49,College graduate+,1.1674362439708543,"Joe Biden, the Democrat",,0.0
201801065525.0,Not much,Not sure,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,2.489649378618837,,,
201801065564.0,Some,Not sure,Rep/Lean Rep,Conservative,18-29,Some College,2.1073396722931026,"Donald Trump, the Republican",,1.0
201801065578.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.7478071489817713,"Donald Trump, the Republican",1.0,1.0
201801065587.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,4.767168694018134,"Donald Trump, the Republican",0.0,1.0
201801065593.0,Some,Came about naturally,Dem/Lean Dem,Very conservative,50-64,Some College,2.079175358803683,"Joe Biden, the Democrat",0.0,0.0
201801065596.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.3502976747952842,"Joe Biden, the Democrat",0.0,0.0
201801065601.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,H.S. graduate or less,0.571610436224334,"Joe Biden, the Democrat",1.0,0.0
201801065668.0,None at all,Not sure,Rep/Lean Rep,Moderate,18-29,H.S. graduate or less,0.8671768502880899,"Donald Trump, the Republican",,1.0
201801065708.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2071585362363679,"Joe Biden, the Democrat",0.0,0.0
201801065741.0,A lot,Was made accidentally in a lab,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2585335737324687,,,
201801065890.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,50-64,Some College,1.6142359645797266,,0.0,
201801066053.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2307862074979803,"Joe Biden, the Democrat",0.0,0.0
201801066109.0,Some,Came about naturally,Rep/Lean Rep,Conservative,30-49,Some College,2.6567970564230268,"Donald Trump, the Republican",0.0,1.0
201801066221.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,Some College,1.614453784621492,Refused,1.0,
201801066251.0,Some,Came about naturally,Rep/Lean Rep,Conservative,18-29,College graduate+,0.6199490608983385,"Donald Trump, the Republican",0.0,1.0
201801066314.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,H.S. graduate or less,3.9719239479826847,"Donald Trump, the Republican",1.0,1.0
201801066318.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.2838023185187149,"Joe Biden, the Democrat",0.0,0.0
201801066362.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,1.2001510448240202,"Donald Trump, the Republican",0.0,1.0
