QKEY,VOTEGEN_POST_W78
201801153161.0,"Joe Biden, the Democrat"
201801153187.0,"Joe Biden, the Democrat"
201801153188.0,"Joe Biden, the Democrat"
201801153196.0,"Joe Biden, the Democrat"
201801153243.0,"Joe Biden, the Democrat"
201801153270.0,"Donald Trump, the Republican"
201801153273.0,"Donald Trump, the Republican"
201801153304.0,"Donald Trump, the Republican"
201801153331.0,"Donald Trump, the Republican"
201801153340.0,"Joe Biden, the Democrat"
201801153349.0,
201801153428.0,"Joe Biden, the Democrat"
201801153470.0,"Joe Biden, the Democrat"
201801153485.0,"Donald Trump, the Republican"
201801153580.0,"Donald Trump, the Republican"
201801153586.0,
201801153631.0,"Joe Biden, the Democrat"
201801153637.0,"Donald Trump, the Republican"
201801153646.0,
201801153651.0,"Donald Trump, the Republican"
201801153699.0,"Joe Biden, the Democrat"
201801153722.0,"Joe Biden, the Democrat"
201801153749.0,"Donald Trump, the Republican"
201801153762.0,"Joe Biden, the Democrat"
201801153828.0,"Howie Hawkins, the Green Party candidate"
201801153845.0,"Joe Biden, the Democrat"
201801153920.0,"Joe Biden, the Democrat"
201801153965.0,"Donald Trump, the Republican"
201801153974.0,"Joe Biden, the Democrat"
201801154060.0,"Donald Trump, the Republican"
201801154159.0,
201801154171.0,"Donald Trump, the Republican"
201801154191.0,"Donald Trump, the Republican"
201801154214.0,"Joe Biden, the Democrat"
201801154215.0,"Joe Biden, the Democrat"
201801154244.0,"Donald Trump, the Republican"
201801154253.0,"Donald Trump, the Republican"
201801154307.0,
201801154320.0,"Joe Biden, the Democrat"
201801154335.0,"Joe Biden, the Democrat"
201801154339.0,"Donald Trump, the Republican"
201801154385.0,"Howie Hawkins, the Green Party candidate"
201801154412.0,
201801154471.0,"Donald Trump, the Republican"
201801154489.0,"Donald Trump, the Republican"
201801154608.0,"Donald Trump, the Republican"
201801154626.0,"Donald Trump, the Republican"
201801154667.0,"Jo Jorgensen, the Libertarian Party candidate"
201801154678.0,"Donald Trump, the Republican"
201801154693.0,
201801154702.0,"Joe Biden, the Democrat"
201801154731.0,"Donald Trump, the Republican"
201801154733.0,"Joe Biden, the Democrat"
201801154752.0,"Donald Trump, the Republican"
201801154754.0,Refused
201801154810.0,"Joe Biden, the Democrat"
201801154846.0,"Joe Biden, the Democrat"
201801154866.0,"Donald Trump, the Republican"
201801154918.0,"Joe Biden, the Democrat"
201801154932.0,
201801154997.0,"Donald Trump, the Republican"
201801155023.0,"Joe Biden, the Democrat"
201801155103.0,"Joe Biden, the Democrat"
201801155181.0,"Joe Biden, the Democrat"
201801155235.0,"Joe Biden, the Democrat"
201801155242.0,"Donald Trump, the Republican"
201801155320.0,"Joe Biden, the Democrat"
201801155340.0,"Donald Trump, the Republican"
201801155356.0,"Donald Trump, the Republican"
201801155358.0,
201801155368.0,"Donald Trump, the Republican"
201801155519.0,"Donald Trump, the Republican"
201801155585.0,"Joe Biden, the Democrat"
201801155588.0,"Donald Trump, the Republican"
201801155599.0,"Joe Biden, the Democrat"
201801155650.0,"Joe Biden, the Democrat"
201801155654.0,"Joe Biden, the Democrat"
201801155678.0,"Jo Jorgensen, the Libertarian Party candidate"
201801155733.0,
201801155739.0,"Joe Biden, the Democrat"
201801155746.0,"Donald Trump, the Republican"
201801155862.0,"Donald Trump, the Republican"
201801155899.0,"Donald Trump, the Republican"
201801155909.0,"Joe Biden, the Democrat"
201801156026.0,"Donald Trump, the Republican"
201801156072.0,"Joe Biden, the Democrat"
201801156141.0,"Donald Trump, the Republican"
201801156169.0,"Donald Trump, the Republican"
201801156195.0,"Donald Trump, the Republican"
201801156220.0,"Donald Trump, the Republican"
201801156266.0,"Donald Trump, the Republican"
201801156312.0,"Donald Trump, the Republican"
201801156332.0,"Joe Biden, the Democrat"
201801156349.0,"Joe Biden, the Democrat"
201801156371.0,"Donald Trump, the Republican"
201801156397.0,"Joe Biden, the Democrat"
201801156414.0,"Joe Biden, the Democrat"
201801156569.0,"Jo Jorgensen, the Libertarian Party candidate"
201801156575.0,"Joe Biden, the Democrat"
201801156616.0,"Joe Biden, the Democrat"
201801156656.0,"Donald Trump, the Republican"
201801156732.0,"Donald Trump, the Republican"
201801156754.0,"Donald Trump, the Republican"
201801156825.0,"Joe Biden, the Democrat"
201801156839.0,"Joe Biden, the Democrat"
201801156873.0,"Joe Biden, the Democrat"
201801156884.0,
201801156889.0,"Joe Biden, the Democrat"
201801156891.0,"Donald Trump, the Republican"
201801156893.0,"Joe Biden, the Democrat"
201801156899.0,"Joe Biden, the Democrat"
201801156934.0,"Donald Trump, the Republican"
201801156935.0,"Donald Trump, the Republican"
201801156954.0,"Joe Biden, the Democrat"
201801156957.0,"Donald Trump, the Republican"
201801156961.0,
201801157003.0,"Donald Trump, the Republican"
201801157084.0,"Joe Biden, the Democrat"
201801157139.0,"Donald Trump, the Republican"
201801157373.0,"Joe Biden, the Democrat"
201801157381.0,"Donald Trump, the Republican"
201801157445.0,"Joe Biden, the Democrat"
201801157451.0,"Joe Biden, the Democrat"
201801157488.0,
201801157504.0,"Joe Biden, the Democrat"
201801157563.0,"Joe Biden, the Democrat"
201801157606.0,"Joe Biden, the Democrat"
201801157616.0,"Joe Biden, the Democrat"
201801157681.0,"Joe Biden, the Democrat"
201801157780.0,"Joe Biden, the Democrat"
201801157802.0,"Joe Biden, the Democrat"
201801157815.0,"Donald Trump, the Republican"
201801157934.0,"Donald Trump, the Republican"
201801157998.0,
201801158020.0,
201801158083.0,"Donald Trump, the Republican"
201801158104.0,"Donald Trump, the Republican"
201801158136.0,"Donald Trump, the Republican"
201801158236.0,"Joe Biden, the Democrat"
201801158278.0,"Donald Trump, the Republican"
201801158338.0,"Donald Trump, the Republican"
201801158352.0,
201801158375.0,"Joe Biden, the Democrat"
201801158493.0,
201801158519.0,"Donald Trump, the Republican"
201801158599.0,"Joe Biden, the Democrat"
201801158634.0,"Donald Trump, the Republican"
201801158713.0,
201801158736.0,"Joe Biden, the Democrat"
201801158824.0,"Joe Biden, the Democrat"
201801158874.0,"Donald Trump, the Republican"
201801158915.0,"Joe Biden, the Democrat"
201801159011.0,"Donald Trump, the Republican"
201801159013.0,
201801159040.0,"Donald Trump, the Republican"
201801159159.0,"Donald Trump, the Republican"
201801159189.0,"Joe Biden, the Democrat"
201801159213.0,"Donald Trump, the Republican"
201801159236.0,"Joe Biden, the Democrat"
201801159269.0,"Donald Trump, the Republican"
201801159279.0,"Joe Biden, the Democrat"
201801159302.0,
201801159422.0,"Donald Trump, the Republican"
201801159478.0,"Donald Trump, the Republican"
201801159490.0,"Donald Trump, the Republican"
201801159527.0,"Joe Biden, the Democrat"
201801159532.0,"Joe Biden, the Democrat"
201801159546.0,
201801159570.0,"Donald Trump, the Republican"
201801159582.0,"Joe Biden, the Democrat"
201801159589.0,"Joe Biden, the Democrat"
201801159593.0,"Donald Trump, the Republican"
201801159670.0,"Donald Trump, the Republican"
201801159671.0,"Joe Biden, the Democrat"
201801159703.0,"Joe Biden, the Democrat"
201801159708.0,"Joe Biden, the Democrat"
201801159716.0,"Donald Trump, the Republican"
201801159728.0,
201801159755.0,"Joe Biden, the Democrat"
201801159857.0,"Joe Biden, the Democrat"
201801159989.0,"Joe Biden, the Democrat"
201801160052.0,
201801160066.0,"Donald Trump, the Republican"
201801160082.0,"Joe Biden, the Democrat"
201801160141.0,Another candidate
201801160143.0,
201801160226.0,"Donald Trump, the Republican"
201801160333.0,"Donald Trump, the Republican"
201801160405.0,"Joe Biden, the Democrat"
201801160415.0,"Donald Trump, the Republican"
201801160421.0,"Donald Trump, the Republican"
201801160455.0,"Joe Biden, the Democrat"
201801160489.0,"Donald Trump, the Republican"
201801160540.0,"Joe Biden, the Democrat"
201801160579.0,"Donald Trump, the Republican"
201801160609.0,"Donald Trump, the Republican"
201801160621.0,
201801160629.0,"Donald Trump, the Republican"
201801160638.0,"Jo Jorgensen, the Libertarian Party candidate"
201801160667.0,"Joe Biden, the Democrat"
201801160686.0,"Donald Trump, the Republican"
201801160694.0,"Joe Biden, the Democrat"
201801160720.0,"Joe Biden, the Democrat"
201801160749.0,"Donald Trump, the Republican"
201801160843.0,"Donald Trump, the Republican"
201801160848.0,"Donald Trump, the Republican"
201801160849.0,"Donald Trump, the Republican"
201801160954.0,"Joe Biden, the Democrat"
201801160970.0,"Donald Trump, the Republican"
201801161037.0,
201801161092.0,"Joe Biden, the Democrat"
201801161094.0,"Joe Biden, the Democrat"
201801161101.0,"Joe Biden, the Democrat"
201801161127.0,"Donald Trump, the Republican"
201801161178.0,"Donald Trump, the Republican"
201801161245.0,"Joe Biden, the Democrat"
201801161252.0,
201801161360.0,"Joe Biden, the Democrat"
201801161367.0,"Joe Biden, the Democrat"
201801161385.0,"Donald Trump, the Republican"
201801161390.0,"Donald Trump, the Republican"
201801161433.0,
201801161471.0,"Joe Biden, the Democrat"
201801161481.0,
201801161497.0,"Donald Trump, the Republican"
201801161524.0,"Donald Trump, the Republican"
201801161526.0,"Joe Biden, the Democrat"
201801161563.0,"Joe Biden, the Democrat"
201801161723.0,"Donald Trump, the Republican"
201801161740.0,"Joe Biden, the Democrat"
201801161750.0,"Donald Trump, the Republican"
201801161790.0,"Donald Trump, the Republican"
201801161806.0,"Joe Biden, the Democrat"
201801161831.0,"Donald Trump, the Republican"
201801161859.0,"Joe Biden, the Democrat"
201801161977.0,"Joe Biden, the Democrat"
201801161982.0,
201801161996.0,"Donald Trump, the Republican"
201801162001.0,"Donald Trump, the Republican"
201801162019.0,"Donald Trump, the Republican"
201801162051.0,
201801162100.0,"Joe Biden, the Democrat"
201801162123.0,"Joe Biden, the Democrat"
201801162129.0,"Joe Biden, the Democrat"
201801162136.0,"Joe Biden, the Democrat"
201801162197.0,
201801162202.0,"Donald Trump, the Republican"
201801162219.0,"Donald Trump, the Republican"
201801162255.0,"Joe Biden, the Democrat"
201801162322.0,"Joe Biden, the Democrat"
201801162324.0,Refused
201801162331.0,"Howie Hawkins, the Green Party candidate"
201801162360.0,"Donald Trump, the Republican"
201801162385.0,"Joe Biden, the Democrat"
201801162469.0,"Donald Trump, the Republican"
201801162512.0,"Joe Biden, the Democrat"
201801162516.0,"Donald Trump, the Republican"
201801162556.0,"Joe Biden, the Democrat"
201801162654.0,"Joe Biden, the Democrat"
201801162662.0,"Joe Biden, the Democrat"
201801162669.0,"Joe Biden, the Democrat"
201801162704.0,"Joe Biden, the Democrat"
201801162732.0,"Donald Trump, the Republican"
201801162743.0,"Donald Trump, the Republican"
201801162752.0,"Donald Trump, the Republican"
201801162837.0,"Donald Trump, the Republican"
201801162841.0,"Joe Biden, the Democrat"
201801162869.0,
201801162903.0,"Donald Trump, the Republican"
201801162974.0,"Joe Biden, the Democrat"
201801163045.0,"Joe Biden, the Democrat"
201801163060.0,"Donald Trump, the Republican"
201801163101.0,"Donald Trump, the Republican"
201801163162.0,"Donald Trump, the Republican"
201801163178.0,"Donald Trump, the Republican"
201801163179.0,"Donald Trump, the Republican"
201801163201.0,"Joe Biden, the Democrat"
201801163229.0,"Donald Trump, the Republican"
201801163237.0,Refused
201801163250.0,"Jo Jorgensen, the Libertarian Party candidate"
201801163253.0,"Joe Biden, the Democrat"
201801163268.0,
201801163281.0,
201801163343.0,"Joe Biden, the Democrat"
201801163369.0,"Joe Biden, the Democrat"
201801163395.0,"Joe Biden, the Democrat"
201801163400.0,"Joe Biden, the Democrat"
201801163406.0,"Joe Biden, the Democrat"
201801163427.0,"Joe Biden, the Democrat"
201801163442.0,"Donald Trump, the Republican"
201801163458.0,"Joe Biden, the Democrat"
201801163471.0,"Joe Biden, the Democrat"
201801163485.0,"Joe Biden, the Democrat"
201801163492.0,
201801163509.0,"Joe Biden, the Democrat"
201801163590.0,"Joe Biden, the Democrat"
201801163597.0,Another candidate
201801163603.0,"Donald Trump, the Republican"
201801163678.0,
201801163738.0,"Joe Biden, the Democrat"
201801163789.0,"Joe Biden, the Democrat"
201801163902.0,"Donald Trump, the Republican"
201801163944.0,"Donald Trump, the Republican"
201801163999.0,"Jo Jorgensen, the Libertarian Party candidate"
201801164008.0,"Donald Trump, the Republican"
201801164036.0,"Joe Biden, the Democrat"
201801164079.0,"Joe Biden, the Democrat"
201801164102.0,"Joe Biden, the Democrat"
201801164185.0,
201801164194.0,"Donald Trump, the Republican"
201801164218.0,"Joe Biden, the Democrat"
201801164238.0,"Joe Biden, the Democrat"
201801164292.0,"Joe Biden, the Democrat"
201801164410.0,
201801164428.0,"Donald Trump, the Republican"
201801164458.0,"Jo Jorgensen, the Libertarian Party candidate"
201801164477.0,"Joe Biden, the Democrat"
201801164496.0,"Joe Biden, the Democrat"
201801164510.0,"Joe Biden, the Democrat"
201801164516.0,"Donald Trump, the Republican"
201801164583.0,"Joe Biden, the Democrat"
201801164594.0,Another candidate
201801164598.0,"Donald Trump, the Republican"
201801164606.0,"Joe Biden, the Democrat"
201801164762.0,"Joe Biden, the Democrat"
201801164768.0,"Donald Trump, the Republican"
201801164776.0,"Joe Biden, the Democrat"
201801164843.0,"Donald Trump, the Republican"
201801164848.0,"Joe Biden, the Democrat"
201801164864.0,"Donald Trump, the Republican"
201801164943.0,"Joe Biden, the Democrat"
201801164985.0,"Donald Trump, the Republican"
201801165022.0,"Joe Biden, the Democrat"
201801165035.0,"Joe Biden, the Democrat"
201801165054.0,"Donald Trump, the Republican"
201801165079.0,"Joe Biden, the Democrat"
201801165100.0,"Donald Trump, the Republican"
201801165140.0,"Joe Biden, the Democrat"
201801165142.0,"Joe Biden, the Democrat"
201801165161.0,"Joe Biden, the Democrat"
201801165241.0,"Joe Biden, the Democrat"
201801165251.0,"Joe Biden, the Democrat"
201801165317.0,"Jo Jorgensen, the Libertarian Party candidate"
201801165318.0,"Joe Biden, the Democrat"
201801165331.0,"Joe Biden, the Democrat"
201801165359.0,"Joe Biden, the Democrat"
201801165413.0,"Joe Biden, the Democrat"
201801165414.0,"Howie Hawkins, the Green Party candidate"
201801165439.0,
201801165461.0,"Joe Biden, the Democrat"
201801165466.0,"Joe Biden, the Democrat"
201801165488.0,"Joe Biden, the Democrat"
201801165555.0,"Joe Biden, the Democrat"
201801165566.0,"Joe Biden, the Democrat"
201801165595.0,"Joe Biden, the Democrat"
201801165599.0,"Donald Trump, the Republican"
201801165610.0,
201801165623.0,Refused
201801165632.0,"Joe Biden, the Democrat"
201801165666.0,"Joe Biden, the Democrat"
201801165671.0,"Joe Biden, the Democrat"
201801165706.0,"Joe Biden, the Democrat"
201801165744.0,"Joe Biden, the Democrat"
201801165785.0,"Donald Trump, the Republican"
201801165799.0,"Joe Biden, the Democrat"
201801165867.0,"Joe Biden, the Democrat"
201801165882.0,"Donald Trump, the Republican"
201801165887.0,"Donald Trump, the Republican"
201801165893.0,"Donald Trump, the Republican"
201801165931.0,"Joe Biden, the Democrat"
201801165938.0,"Joe Biden, the Democrat"
201801166064.0,"Donald Trump, the Republican"
201801166080.0,"Joe Biden, the Democrat"
201801166150.0,
201801166169.0,"Joe Biden, the Democrat"
201801166184.0,"Donald Trump, the Republican"
201801166205.0,"Donald Trump, the Republican"
201801166263.0,"Donald Trump, the Republican"
201801166265.0,"Donald Trump, the Republican"
201801166316.0,"Joe Biden, the Democrat"
201801166335.0,"Donald Trump, the Republican"
201801166376.0,"Donald Trump, the Republican"
201801166467.0,"Joe Biden, the Democrat"
201801166489.0,"Joe Biden, the Democrat"
201801166524.0,"Joe Biden, the Democrat"
201801166566.0,"Donald Trump, the Republican"
201801166589.0,"Donald Trump, the Republican"
201801166591.0,"Donald Trump, the Republican"
201801166608.0,"Donald Trump, the Republican"
201801166661.0,"Joe Biden, the Democrat"
201801166671.0,"Donald Trump, the Republican"
201801166768.0,"Joe Biden, the Democrat"
201801166772.0,"Joe Biden, the Democrat"
201801166794.0,"Donald Trump, the Republican"
201801166830.0,
201801166831.0,"Joe Biden, the Democrat"
201801166833.0,"Donald Trump, the Republican"
201801166839.0,"Donald Trump, the Republican"
201801166856.0,
201801166857.0,"Donald Trump, the Republican"
201801166868.0,"Donald Trump, the Republican"
201801166877.0,
201801166910.0,"Donald Trump, the Republican"
201801166934.0,"Donald Trump, the Republican"
201801167027.0,Refused
201801167031.0,"Donald Trump, the Republican"
201801167037.0,"Donald Trump, the Republican"
201801167043.0,"Donald Trump, the Republican"
201801167072.0,
201801167132.0,"Donald Trump, the Republican"
201801167167.0,"Donald Trump, the Republican"
201801167168.0,"Donald Trump, the Republican"
201801167210.0,"Joe Biden, the Democrat"
201801167214.0,"Jo Jorgensen, the Libertarian Party candidate"
201801167254.0,"Joe Biden, the Democrat"
201801167282.0,"Joe Biden, the Democrat"
201801167288.0,"Joe Biden, the Democrat"
201801167295.0,"Donald Trump, the Republican"
201801167300.0,"Joe Biden, the Democrat"
201801167303.0,"Joe Biden, the Democrat"
201801167315.0,"Joe Biden, the Democrat"
